2495451,361,1/10/2023 12:00:00 AM,654599.3133,178440.9063,249668.4858,619782.6570,202506.6679
2495452,361,1/10/2023 12:00:00 AM,233544.0738,933580.1618,495790.3456,806770.5269,498992.7962
2495453,361,1/10/2023 12:00:00 AM,40148.6533,138623.4151,54844.3865,530297.3231,274766.2710
2495454,361,1/10/2023 12:00:00 AM,289302.9260,548729.9003,138450.1462,236672.1494,868984.6554
2495455,361,1/10/2023 12:00:00 AM,699468.3314,311028.7777,576082.4376,683964.2329,519211.6752
2495456,361,1/10/2023 12:00:00 AM,186713.3984,779399.0316,554106.6515,884083.9959,148503.1860
2495457,361,1/10/2023 12:00:00 AM,905015.4523,700305.9336,403026.4018,848398.4534,597342.1926
2495458,361,1/10/2023 12:00:00 AM,915792.3146,28489.6696,800869.2082,941127.7268,362735.6534
2495459,361,1/10/2023 12:00:00 AM,494168.9078,320725.0586,207020.7596,109673.2088,132932.8645
2495460,361,1/10/2023 12:00:00 AM,160721.9234,141879.3231,893559.9007,623291.8987,589281.0614
2495461,361,1/10/2023 12:00:00 AM,486913.1118,246904.6956,952477.2674,441726.4093,560686.4024
2495462,361,1/10/2023 12:00:00 AM,705215.1129,485120.7544,564649.4688,540338.0015,534384.4971
2495463,361,1/10/2023 12:00:00 AM,512313.6295,705127.1341,487439.1889,527154.1969,193010.4128
2495464,361,1/10/2023 12:00:00 AM,254462.2817,71013.4372,589077.9702,382566.0913,526652.9102
2542170,361,1/10/2023 12:00:00 AM,683250.0352,625848.3239,400961.0179,724600.7325,516242.5783
2542171,361,1/10/2023 12:00:00 AM,384707.8064,113486.7140,968435.7842,597605.9558,703559.0961
2542172,361,1/10/2023 12:00:00 AM,802643.0141,940935.2946,814777.6726,733129.3658,680172.5835
2542173,361,1/10/2023 12:00:00 AM,224007.0086,493695.2423,611131.0957,911056.7408,625222.8937
2542174,361,1/10/2023 12:00:00 AM,155007.1668,387431.2102,12633.4889,24318.6100,565644.0361
2542175,361,1/10/2023 12:00:00 AM,937459.9400,938755.9667,579157.9964,41726.0357,244458.8744
2542176,361,1/10/2023 12:00:00 AM,969580.3797,566604.1370,295081.4330,184344.2823,3566.6182
2542177,361,1/10/2023 12:00:00 AM,996417.9403,250542.6731,126921.3853,553325.9471,976756.1323
2542178,361,1/10/2023 12:00:00 AM,81575.8346,625850.6498,921161.1463,782924.6450,926099.8686
2542179,361,1/10/2023 12:00:00 AM,742412.7108,298131.2906,393814.1056,450929.4985,616874.4932
2542180,361,1/10/2023 12:00:00 AM,417447.9928,17091.8880,521082.5249,790331.7238,627803.8871
2542181,361,1/10/2023 12:00:00 AM,964234.0459,467689.0645,847743.5725,912494.1297,91483.4409
2542182,361,1/10/2023 12:00:00 AM,278231.4561,635968.9823,618113.9239,99914.8548,351652.5536
2542183,361,1/10/2023 12:00:00 AM,175058.1717,971817.5088,862312.0452,921912.8778,507674.3228
2542184,361,1/10/2023 12:00:00 AM,22528.1307,737183.8811,828272.0202,348713.6729,914127.2793
2542185,361,1/10/2023 12:00:00 AM,270996.7880,974721.8089,641438.2353,863498.1665,241663.5161
2542186,361,1/10/2023 12:00:00 AM,139883.9649,447036.0010,459827.6186,655010.2436,748686.3215
2542187,361,1/10/2023 12:00:00 AM,895246.1543,883907.4079,971283.7463,838871.4572,551446.9087
2542188,361,1/10/2023 12:00:00 AM,230102.3684,354270.0502,668803.1355,693744.5764,929054.0527
2542189,361,1/10/2023 12:00:00 AM,893607.3651,246991.7030,468948.7486,755852.7981,531255.0022
2542190,361,1/10/2023 12:00:00 AM,424717.6558,98494.1627,100625.6071,840175.2320,984988.3293
2542191,361,1/10/2023 12:00:00 AM,161676.8662,329718.8255,555504.5253,220242.7373,92352.0803
2542192,361,1/10/2023 12:00:00 AM,378758.7672,447382.2919,454197.7544,297689.3296,834946.8223
2542193,361,1/10/2023 12:00:00 AM,817427.3730,950761.6161,618381.4356,889112.9247,833544.7692
2542194,361,1/10/2023 12:00:00 AM,415473.9656,581287.2579,105459.5942,310611.5238,388707.8570
2542195,361,1/10/2023 12:00:00 AM,57752.6201,957815.3864,643139.9317,428264.6128,199331.3491
2542196,361,1/10/2023 12:00:00 AM,417822.4660,790932.6112,791582.7205,990850.9571,991388.6828
2542197,361,1/10/2023 12:00:00 AM,311011.1184,530484.1358,7841.7931,758281.0248,221606.5964
2542198,361,1/10/2023 12:00:00 AM,473951.8211,206965.3189,671954.1845,121631.2186,609865.4450
2542199,361,1/10/2023 12:00:00 AM,238323.3323,13978.4165,369862.3505,941681.3977,542022.8246
2542200,361,1/10/2023 12:00:00 AM,548001.4696,500118.1896,388689.7614,278604.9858,801690.5435
2542201,361,1/10/2023 12:00:00 AM,535982.6201,582384.9803,578998.5377,983517.0417,437200.1787
2542202,361,1/10/2023 12:00:00 AM,152132.1712,57536.3857,251713.6618,161374.8132,614252.8006
2542203,361,1/10/2023 12:00:00 AM,551774.6910,567821.7421,342243.0447,613804.6141,707045.7607
2542204,361,1/10/2023 12:00:00 AM,581967.0973,95153.9639,286957.0650,92769.0833,819952.9285
2542205,361,1/10/2023 12:00:00 AM,511110.8850,169562.7314,605143.9631,869562.5220,816736.6948
2542206,361,1/10/2023 12:00:00 AM,89981.8452,140203.5492,155517.3980,471344.5057,54642.8930
2542207,361,1/10/2023 12:00:00 AM,361440.2992,446216.5121,475988.7405,586185.8313,913146.3899
