2511752,361,1/10/2023 12:00:00 AM,751289.5409,467683.1613,512262.3001,836062.9049,959986.7054
2511753,361,1/10/2023 12:00:00 AM,627142.1386,806290.6345,96920.3071,853394.0627,493867.0168
2511754,361,1/10/2023 12:00:00 AM,141926.5118,648861.0371,266003.0320,306412.0495,29540.2215
2511755,361,1/10/2023 12:00:00 AM,752621.6111,807348.2114,912883.6987,682231.6828,901790.1522
2511756,361,1/10/2023 12:00:00 AM,951965.8278,460081.8259,156333.1914,221842.0580,871162.1799
2511757,361,1/10/2023 12:00:00 AM,587432.2589,24634.3307,31490.2653,256578.8450,892179.6150
2511758,361,1/10/2023 12:00:00 AM,771496.9042,966759.1139,357494.4189,319582.7765,195201.4083
2511759,361,1/10/2023 12:00:00 AM,976569.4496,624284.9168,461159.0928,566907.3854,975099.7299
2511760,361,1/10/2023 12:00:00 AM,412083.4331,273120.9453,485097.9649,558407.4304,724086.7775
2511761,361,1/10/2023 12:00:00 AM,666346.4531,431790.8773,257480.0374,543868.0462,841129.2365
2511762,361,1/10/2023 12:00:00 AM,800897.8241,856424.4090,790000.1249,906535.1161,3294.2394
2511763,361,1/10/2023 12:00:00 AM,443740.3544,350064.4381,277104.7401,640626.3395,344261.1187
2511764,361,1/10/2023 12:00:00 AM,48641.0553,868787.6057,896614.2645,68820.7988,646788.1314
2511765,361,1/10/2023 12:00:00 AM,446898.3636,216892.9664,233996.3390,793033.5232,834451.9524
2511766,361,1/10/2023 12:00:00 AM,295953.2451,82274.4215,577801.0431,111315.8565,364689.0499
2511767,361,1/10/2023 12:00:00 AM,809893.2092,4149.5702,376939.5077,129911.4640,63216.2484
2511768,361,1/10/2023 12:00:00 AM,899532.4828,247315.5802,208520.1010,758608.7503,472912.9065
2511769,361,1/10/2023 12:00:00 AM,375383.3868,912797.1024,700898.8797,782361.4594,180253.7481
2511770,361,1/10/2023 12:00:00 AM,786582.5230,391991.1105,68047.8774,522210.3054,699461.6277
2511771,361,1/10/2023 12:00:00 AM,86455.4919,29635.1922,518443.8165,509033.0051,395974.8848
2511772,361,1/10/2023 12:00:00 AM,59385.4424,835958.9944,323941.3071,127739.4208,17051.4332
2511773,361,1/10/2023 12:00:00 AM,89889.0459,132217.9007,12409.8201,245303.0838,207897.8248
2511774,361,1/10/2023 12:00:00 AM,36384.2738,127038.6970,228933.2954,554125.9681,910407.4716
2511775,361,1/10/2023 12:00:00 AM,766891.5837,352669.1425,336734.3874,870689.0559,512326.4189
2511776,361,1/10/2023 12:00:00 AM,286579.6228,565652.5079,532097.1600,593098.5509,37321.2878
2511777,361,1/10/2023 12:00:00 AM,485587.4709,392715.1994,381546.7830,400044.8112,136076.5877
2511778,361,1/10/2023 12:00:00 AM,619150.4734,584231.0778,977724.1746,863269.0341,877836.2369
2511779,361,1/10/2023 12:00:00 AM,250669.1737,608456.0401,553926.1445,571991.1463,607909.0296
2511780,361,1/10/2023 12:00:00 AM,284196.7375,149845.0477,291554.7937,8130.8323,475149.6719
2511781,361,1/10/2023 12:00:00 AM,273537.8724,97893.8088,817396.3185,83161.4006,734133.9337
2511782,361,1/10/2023 12:00:00 AM,407219.2548,37923.2616,646200.8449,170955.1928,397443.2276
2511783,361,1/10/2023 12:00:00 AM,434212.3547,180596.8311,362462.9482,67074.2918,43733.9859
2511784,361,1/10/2023 12:00:00 AM,883555.1379,273585.6446,886417.7009,137611.4395,283095.0481
2511785,361,1/10/2023 12:00:00 AM,362564.0079,700124.8631,729956.5099,15881.2017,42248.4313
2511786,361,1/10/2023 12:00:00 AM,718799.8845,537259.4197,631521.0257,120657.5986,811369.1562
2511787,361,1/10/2023 12:00:00 AM,220187.4009,210105.4631,879756.7345,989875.7557,224417.1259
2511788,361,1/10/2023 12:00:00 AM,915488.3114,537671.5271,251610.9095,193778.2109,311849.1262
2511789,361,1/10/2023 12:00:00 AM,2663.1393,275925.4617,227128.3959,800730.8645,65458.7465
2511790,361,1/10/2023 12:00:00 AM,644214.5555,299637.3910,657748.3013,916827.8816,335321.2777
2511791,361,1/10/2023 12:00:00 AM,355793.1487,952207.8339,439762.9028,748995.7064,132987.3781
2511792,361,1/10/2023 12:00:00 AM,974105.7209,194037.4725,739468.6897,633794.0400,624543.3928
2511793,361,1/10/2023 12:00:00 AM,177289.4805,590087.5579,260088.9864,277577.5354,645091.8777
2511794,361,1/10/2023 12:00:00 AM,933191.7482,439206.8068,269294.7075,123213.5814,735724.4613
2511795,361,1/10/2023 12:00:00 AM,272353.8172,970995.2505,322058.0997,190799.2080,973733.6002
2511796,361,1/10/2023 12:00:00 AM,845636.2288,229742.5081,113184.7411,730997.4277,222595.3848
2511797,361,1/10/2023 12:00:00 AM,348806.7214,721434.9840,481776.1533,727617.0387,646424.5882
2511798,361,1/10/2023 12:00:00 AM,385657.1236,889081.1317,641968.2128,593593.9847,999707.6120
2511799,361,1/10/2023 12:00:00 AM,607274.7379,648212.4277,69825.2181,583116.2176,538240.6234
2511800,361,1/10/2023 12:00:00 AM,866754.6142,749645.0911,140709.2564,589777.6352,181624.6773
2511801,361,1/10/2023 12:00:00 AM,551359.9805,535395.9125,687713.1296,269548.5874,393494.7495
2511802,361,1/10/2023 12:00:00 AM,762178.6336,239566.8025,92670.7585,212286.2416,317662.8089
2511803,361,1/10/2023 12:00:00 AM,265434.7315,301862.9950,445681.8882,329697.1704,623108.7979
2511804,361,1/10/2023 12:00:00 AM,782856.6189,502755.1471,84921.7148,975661.1991,394143.9274
2511805,361,1/10/2023 12:00:00 AM,478081.9267,458344.8692,481987.4774,178206.6950,958641.7089
2511806,361,1/10/2023 12:00:00 AM,829817.0215,860212.1581,580158.8418,94638.7618,136331.2267
2511807,361,1/10/2023 12:00:00 AM,139969.2126,240722.7168,468585.4416,783324.7254,687030.2289
2511808,361,1/10/2023 12:00:00 AM,109478.3695,526369.0640,665747.8642,73306.4955,926308.6362
2511809,361,1/10/2023 12:00:00 AM,994995.9313,899364.4419,303483.3506,722763.2861,816130.1174
2511810,361,1/10/2023 12:00:00 AM,289133.9743,652652.3620,355994.1053,858942.8353,473884.3985
2511811,361,1/10/2023 12:00:00 AM,628522.5902,198281.8696,950903.8169,493279.4836,289362.0208
2511812,361,1/10/2023 12:00:00 AM,635157.0311,304287.8657,221210.9659,417120.2301,503922.5232
2511813,361,1/10/2023 12:00:00 AM,662000.9848,278801.4153,288168.7004,357934.4996,506458.3871
2511814,361,1/10/2023 12:00:00 AM,426125.8892,75514.8769,357497.7060,477117.2022,215060.8388
2511815,361,1/10/2023 12:00:00 AM,967459.6920,30291.9097,969642.4188,534310.4192,849615.4080
2511816,361,1/10/2023 12:00:00 AM,761674.5748,361160.7976,869624.6845,499366.9080,984842.2406
2511817,361,1/10/2023 12:00:00 AM,239855.4422,373544.3227,620978.5870,382314.0950,595565.7008
2511818,361,1/10/2023 12:00:00 AM,403369.6338,573041.2898,132301.8785,659793.8582,939466.6208
2511819,361,1/10/2023 12:00:00 AM,163518.3341,611126.0847,601969.7386,300279.3955,414542.2109
2511820,361,1/10/2023 12:00:00 AM,859496.5713,327688.1944,515846.8667,679217.3738,401254.8348
2511821,361,1/10/2023 12:00:00 AM,17089.7269,494194.3911,322155.8709,45511.6982,327526.2356
2511822,361,1/10/2023 12:00:00 AM,929758.0884,437862.9130,328347.2812,840689.9707,810067.6618
2511823,361,1/10/2023 12:00:00 AM,872634.9464,910390.1686,808107.2766,639414.1737,249265.8643
2511824,361,1/10/2023 12:00:00 AM,756732.4500,18824.4540,159408.5439,138071.8211,704275.4401
2511825,361,1/10/2023 12:00:00 AM,325977.7921,234482.3348,287876.2907,25912.7065,27064.3032
2511826,361,1/10/2023 12:00:00 AM,868840.8392,838177.7862,190419.1725,311645.9429,2642.9604
2511827,361,1/10/2023 12:00:00 AM,942073.7760,802657.0571,715928.5228,407800.1147,415534.8727
2511828,361,1/10/2023 12:00:00 AM,747299.4205,301587.3482,861014.4427,23552.3867,914773.5073
2511829,361,1/10/2023 12:00:00 AM,282623.7369,62880.0172,880331.9421,493907.4604,913247.7094
2511830,361,1/10/2023 12:00:00 AM,894792.7455,995193.0424,221956.4705,582317.2303,900610.1939
2511831,361,1/10/2023 12:00:00 AM,588756.4921,317143.1481,162586.9142,758409.9422,581853.2082
2511832,361,1/10/2023 12:00:00 AM,46921.0473,690891.0034,109695.8236,357134.6839,941443.2780
2511833,361,1/10/2023 12:00:00 AM,333652.6833,45825.1553,55121.2287,26275.3575,969289.8079
2511834,361,1/10/2023 12:00:00 AM,349810.6755,418917.5966,495680.8118,88886.5554,543988.6911
2511835,361,1/10/2023 12:00:00 AM,830690.5369,80956.9944,953045.2764,240214.5923,685374.7680
2511836,361,1/10/2023 12:00:00 AM,31597.5290,259164.9639,276473.9311,43965.3553,941495.9639
2511837,361,1/10/2023 12:00:00 AM,330077.6246,348984.8009,596643.8721,384969.1807,86411.0021
2511838,361,1/10/2023 12:00:00 AM,735105.1793,940660.6625,968516.9015,339890.2420,801447.0101
2511839,361,1/10/2023 12:00:00 AM,754277.0929,52513.7545,628623.0138,584806.2812,222998.5474
2511840,361,1/10/2023 12:00:00 AM,764289.3082,463287.2646,690996.6941,169637.4272,953353.5432
2511841,361,1/10/2023 12:00:00 AM,106296.6335,475218.6732,556008.4384,518844.9157,979185.9269
2511842,361,1/10/2023 12:00:00 AM,705377.1137,260845.7828,299904.8021,172929.9115,391648.5365
2511843,361,1/10/2023 12:00:00 AM,266900.1038,409038.3043,494346.3597,230762.0521,611310.2924
2511844,361,1/10/2023 12:00:00 AM,888693.6689,321175.2143,17599.9436,869867.6275,290393.0056
2511845,361,1/10/2023 12:00:00 AM,343779.3251,575272.0664,804863.1023,218519.8864,767480.2397
2511846,361,1/10/2023 12:00:00 AM,497099.7926,490021.0419,12045.2227,531457.3208,795278.6468
