2485107,361,1/10/2023 12:00:00 AM,621333.0530,809536.6351,963579.7438,279734.9740,729717.4310
2485108,361,1/10/2023 12:00:00 AM,272100.4286,230596.1803,233646.1976,564090.8401,262813.4142
2485109,361,1/10/2023 12:00:00 AM,918122.9941,791064.6900,359137.5738,981037.3925,884032.4808
2485110,361,1/10/2023 12:00:00 AM,861798.8142,307814.6321,308632.6439,60066.0213,412397.4471
2485111,361,1/10/2023 12:00:00 AM,601504.2463,572548.3804,393172.7023,947947.1699,80298.9140
2485112,361,1/10/2023 12:00:00 AM,894862.8560,808148.5435,905114.9478,774447.1982,553397.7358
2485113,361,1/10/2023 12:00:00 AM,487356.6551,449001.4810,994975.9828,66511.9700,610177.0889
2485114,361,1/10/2023 12:00:00 AM,570697.4451,964081.5083,660575.5699,8021.9519,834549.9280
2485115,361,1/10/2023 12:00:00 AM,838675.9027,79331.0533,739386.3137,467881.0720,148981.9469
2485116,361,1/10/2023 12:00:00 AM,221316.5653,788064.1670,84367.8629,276195.7781,360586.2521
2485117,361,1/10/2023 12:00:00 AM,46155.3976,423659.7152,963598.2739,415829.2386,47450.2103
2485118,361,1/10/2023 12:00:00 AM,241098.3318,207546.1038,550211.7305,893577.7234,707377.9127
2485119,361,1/10/2023 12:00:00 AM,355980.9480,702406.2537,136003.6698,954716.5823,773631.7861
2485120,361,1/10/2023 12:00:00 AM,52811.6087,429653.5170,373509.2910,727416.1021,164368.7261
2485121,361,1/10/2023 12:00:00 AM,822360.5492,231812.8434,263734.8592,501919.1245,508239.3064
2485122,361,1/10/2023 12:00:00 AM,993839.8288,955528.9680,967364.6431,182628.9672,865325.0433
2485123,361,1/10/2023 12:00:00 AM,792582.6401,291665.7804,590072.8286,212213.5234,264395.3159
2485124,361,1/10/2023 12:00:00 AM,877541.9981,480187.7547,807128.4370,577813.5009,39712.9098
2485125,361,1/10/2023 12:00:00 AM,64363.5466,781254.0805,855807.7421,287846.5135,895612.5474
2485126,361,1/10/2023 12:00:00 AM,326356.5344,830106.9884,842680.0144,636776.3045,871268.3204
2485127,361,1/10/2023 12:00:00 AM,412604.9085,23551.3236,989483.2703,104470.5362,366803.2151
2485128,361,1/10/2023 12:00:00 AM,541677.7729,499694.3386,190000.1150,427811.2091,376434.2917
2485129,361,1/10/2023 12:00:00 AM,122372.0332,467573.9819,990725.8931,560928.2431,987441.3348
2485130,361,1/10/2023 12:00:00 AM,569084.6007,23267.4211,952526.2521,640274.2646,330440.5838
2485131,361,1/10/2023 12:00:00 AM,27011.4446,629899.8626,563386.1576,203593.0901,28214.8815
2485132,361,1/10/2023 12:00:00 AM,298991.4508,571137.8476,982105.2521,159554.8691,251525.1388
2485133,361,1/10/2023 12:00:00 AM,109272.0383,856335.8500,609580.2955,758227.3927,294859.9701
2485134,361,1/10/2023 12:00:00 AM,438920.2910,518330.0187,261995.2175,357582.1006,490611.1721
2485135,361,1/10/2023 12:00:00 AM,720057.3390,212642.0766,450569.8627,861762.0675,144262.5953
2485136,361,1/10/2023 12:00:00 AM,783679.7418,89520.9905,912694.2551,167185.2049,108518.6654
2485137,361,1/10/2023 12:00:00 AM,362070.7398,676496.4930,643361.9064,266170.7939,952390.4127
2485138,361,1/10/2023 12:00:00 AM,939867.6162,129412.4613,303336.7771,674121.4429,310579.4877
2485139,361,1/10/2023 12:00:00 AM,888611.7376,672082.0425,296669.9579,607267.7265,970179.4306
2485140,361,1/10/2023 12:00:00 AM,163779.1216,620084.5792,182394.8522,222103.0300,865461.1728
2485141,361,1/10/2023 12:00:00 AM,594215.4945,78121.2470,554603.3673,385302.3674,773828.2160
2485142,361,1/10/2023 12:00:00 AM,436580.4589,430496.6667,976419.1923,627965.7584,800411.3086
2485143,361,1/10/2023 12:00:00 AM,328108.6549,504109.1947,410333.7471,584274.9142,74536.2441
2485144,361,1/10/2023 12:00:00 AM,363462.6303,89868.4800,258599.4658,29566.5258,855024.2675
2485145,361,1/10/2023 12:00:00 AM,217183.5153,788688.9075,84011.4918,302881.1564,861275.4789
2485146,361,1/10/2023 12:00:00 AM,816595.8961,624238.0517,836715.3639,393360.2600,919585.1655
2485147,361,1/10/2023 12:00:00 AM,978051.6463,701580.9166,35568.2387,178311.7929,730371.6809
2485148,361,1/10/2023 12:00:00 AM,76116.5668,233457.1917,806498.3390,304927.7183,423318.9974
2485149,361,1/10/2023 12:00:00 AM,900715.7147,992929.3106,253369.0221,466861.4950,534168.3893
2485150,361,1/10/2023 12:00:00 AM,118393.8449,522861.2402,648984.8145,406575.7249,776646.8024
2485151,361,1/10/2023 12:00:00 AM,782464.1619,420129.1919,268142.1753,83338.2061,663422.7963
2485152,361,1/10/2023 12:00:00 AM,269139.3936,244319.0507,856707.7728,885615.5918,385793.6964
2485153,361,1/10/2023 12:00:00 AM,532624.4227,657839.6254,153935.8329,571170.5589,507956.3506
2485154,361,1/10/2023 12:00:00 AM,921998.3024,732257.7549,434672.6045,583198.1502,748744.3079
2485155,361,1/10/2023 12:00:00 AM,487425.7122,354978.7820,93820.4757,750994.7773,241116.9904
2485156,361,1/10/2023 12:00:00 AM,361236.9430,997865.7502,325229.8855,739153.8840,900721.3096
2485157,361,1/10/2023 12:00:00 AM,667115.8397,798223.7366,976658.3448,722817.9184,654209.0770
2485158,361,1/10/2023 12:00:00 AM,980389.0485,119917.9809,262922.9703,843473.5296,983265.8919
2485159,361,1/10/2023 12:00:00 AM,463779.7666,263111.4816,471841.2224,286110.6008,703171.0419
2485160,361,1/10/2023 12:00:00 AM,738298.4684,546302.0783,151298.9452,198464.5378,978118.1748
2485161,361,1/10/2023 12:00:00 AM,957356.1074,547919.2557,516325.3831,621904.7585,363670.1905
2485162,361,1/10/2023 12:00:00 AM,128338.6245,616694.3214,495227.4579,870980.3042,869120.8106
2485163,361,1/10/2023 12:00:00 AM,84724.1483,686214.9938,330175.4535,15261.9318,820327.8319
2485164,361,1/10/2023 12:00:00 AM,876320.9089,736714.7641,433670.4069,859033.9265,5527.3796
2485165,361,1/10/2023 12:00:00 AM,735704.6507,805158.3316,121234.6219,665569.3240,879145.2909
2485166,361,1/10/2023 12:00:00 AM,192060.1419,687661.7862,184629.5548,462548.3738,641787.8599
2485167,361,1/10/2023 12:00:00 AM,53735.4630,132339.5296,666411.9889,70543.5561,675213.4811
2485168,361,1/10/2023 12:00:00 AM,530869.6451,481125.2901,257191.1379,573308.6306,581717.4972
2485169,361,1/10/2023 12:00:00 AM,176958.5276,493489.7231,76817.1397,380036.8324,573948.0674
2485170,361,1/10/2023 12:00:00 AM,538027.4614,831324.8338,718774.7448,837456.6096,714751.0223
2485171,361,1/10/2023 12:00:00 AM,589281.0228,577535.7246,727693.2521,555515.5680,370423.9771
2485172,361,1/10/2023 12:00:00 AM,461895.1827,295645.3624,306474.0202,341131.4743,223173.4987
2485173,361,1/10/2023 12:00:00 AM,247713.7551,643547.2605,69400.5410,720051.8978,54841.1157
2485174,361,1/10/2023 12:00:00 AM,409377.1884,418742.5652,437271.7974,337949.9660,204142.3032
2485175,361,1/10/2023 12:00:00 AM,670088.3714,726334.6592,395971.5358,426732.4079,514947.1192
2485176,361,1/10/2023 12:00:00 AM,144924.3373,986589.3380,759828.3070,489917.4397,410499.4252
2485177,361,1/10/2023 12:00:00 AM,283446.9087,559692.7664,442347.5088,864201.6158,137292.2398
2485178,361,1/10/2023 12:00:00 AM,530870.5396,410747.5118,659870.6574,121764.2124,233495.3955
2485179,361,1/10/2023 12:00:00 AM,805712.8965,612956.4694,138443.0216,215867.2803,12227.4345
2485180,361,1/10/2023 12:00:00 AM,689555.6871,980899.2042,335485.9611,429571.3218,198448.6722
2485181,361,1/10/2023 12:00:00 AM,779734.2123,209417.4797,620392.4764,180911.0728,177579.5326
2485182,361,1/10/2023 12:00:00 AM,847082.4988,285565.6402,897155.9636,908065.2302,912517.7089
2485183,361,1/10/2023 12:00:00 AM,460902.5344,467522.9235,911844.7753,751308.4817,869717.1174
2485184,361,1/10/2023 12:00:00 AM,725248.8222,609314.9486,549725.9354,736752.2377,423710.4225
2485185,361,1/10/2023 12:00:00 AM,8548.1189,843391.7576,222700.7719,507999.2291,905092.6384
2485186,361,1/10/2023 12:00:00 AM,415017.2427,761629.5710,871688.3180,202436.1621,476998.3161
2485187,361,1/10/2023 12:00:00 AM,52018.5395,154966.1677,512537.1600,894921.5800,710977.8093
2485188,361,1/10/2023 12:00:00 AM,570400.8222,438736.8954,64017.6510,181895.7420,89312.6192
2485189,361,1/10/2023 12:00:00 AM,925697.0739,273017.6514,457988.8749,619984.9431,176144.5023
2485190,361,1/10/2023 12:00:00 AM,438148.2646,808814.7130,904422.6110,13210.5959,921317.5485
2485191,361,1/10/2023 12:00:00 AM,855193.2359,376186.9771,973046.5682,913519.9685,819036.7510
2485192,361,1/10/2023 12:00:00 AM,135579.3890,232174.7083,200702.0520,719041.9762,306923.0281
2485193,361,1/10/2023 12:00:00 AM,838458.7467,244738.8630,627344.9653,567188.2467,252599.9736
2485194,361,1/10/2023 12:00:00 AM,576330.8074,716286.2555,955757.6109,229275.4047,572731.8714
2485195,361,1/10/2023 12:00:00 AM,369304.7732,349726.1221,544936.9251,886301.6026,674038.4109
